Isp 90,Inject Height 90 d,Sep. Mass 90 d,Trans. Eff. 90 d
3000,2083.785429057357,4498.928769424112,407.68997514020737
3020,2119.438398747775,4477.834151648482,406.21400227990785
3040,2155.3786478738048,4456.705792977952,404.72606996035216
3060,2179.243438890933,4442.751532334273,403.8241486868723
3080,2202.599966396664,4429.152393770017,402.94511255415205
3100,2226.1056360863777,4415.524090872712,402.0572549757695
3120,2249.7603319420305,4401.867606773849,401.16076131445305
3140,2273.5639600012482,4388.1839110523515,400.2558138890641
3160,2299.224355951071,4373.49865350214,399.2610249254326
3180,2327.350882677656,4357.480217851559,398.148305786004
3200,2355.6638702764462,4341.437853260155,397.02707507301756
3220,2384.1636305671364,4325.372694454667,395.8975326487444
3240,2412.8504987441215,4309.285865442021,394.75987569953077
3260,2441.724832990417,4293.17847992405,393.61429881459986
3280,2470.303024678151,4277.319512154829,392.4836189209857
3300,2499.0249210723277,4261.463882762517,391.3473070755767
3320,2527.930219865043,4245.590769131927,390.20370171046
3340,2557.0193186420897,4229.70121709991,389.05298382917834
3360,2586.2926357193464,4213.796263912964,387.8953321940219
3380,2615.851509523918,4197.822559338049,386.72629536635867
3400,2645.8690749543075,4181.689462250915,385.53821493374113
3420,2676.075988474772,4165.544238372013,384.343692768519
3440,2706.4727837149667,4149.387915182386,383.1429020219666
3460,2737.060014085698,4133.221513208456,381.93601391028005
3480,2767.8382525484108,4117.046046296441,380.72319776995084
3500,2798.546797008662,4100.998675657654,379.5163081798454
3520,2829.3803573906257,4084.977503040273,378.3067139993097
3540,2860.4034426888143,4068.9500131038394,377.09170599748114
3560,2891.616670354126,4052.917176892213,375.8714441800915
3580,2923.0206760297256,4036.879959900968,374.6460869215449
